Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Kolkata Knight Riders,B Indrajith,ff1e68fa,1,15,16,2,0,93.75,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,23,0,0,23
Kolkata Knight Riders,AJ Finch,b8d490fd,2,4,7,0,0,57.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,4
Kolkata Knight Riders,SS Iyer,85ec8e33,3,34,32,3,1,106.25,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,56,0,0,56
Kolkata Knight Riders,N Rana,fb2d1dda,4,48,37,3,2,129.73,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,76,0,0,76
Kolkata Knight Riders,RK Singh,0a509d6b,5,42,23,6,1,182.61,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,82,0,16,98
Kolkata Knight Riders,AS Roy,e4cdf230,6,0,0,0,0,0.0,"[2, 6, 10, 14]",4.0,24,7,0,28,0,2,1,0,0,0,0,7.0,1,0,0,0,0,0,34,8,42
Kolkata Knight Riders,AD Russell,bbd41817,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Kolkata Knight Riders,SP Narine,9d430b40,8,0,0,0,0,0.0,"[4, 8, 12, 16]",4.0,24,12,0,19,2,0,0,0,0,0,0,4.75,0,0,0,0,0,0,18,0,18
Kolkata Knight Riders,UT Yadav,cc1e8c68,9,0,0,0,0,0.0,"[1, 3, 5, 15]",4.0,24,17,1,24,5,0,1,0,0,1,1,6.0,1,0,0,0,0,0,56,8,64
Kolkata Knight Riders,TG Southee,13c35c9e,10,0,0,0,0,0.0,"[9, 13, 17, 19]",4.0,24,5,0,46,3,3,2,0,0,0,3,11.5,0,0,0,0,0,0,51,0,51
Kolkata Knight Riders,Shivam Mavi,c38d3503,11,0,0,0,0,0.0,"[7, 11, 18, 20]",4.0,24,7,0,33,3,0,1,0,0,1,1,8.25,1,0,0,0,0,0,32,8,40
Rajasthan Royals,JC Buttler,99b75528,1,22,25,3,0,88.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,34,0,0,34
Rajasthan Royals,D Padikkal,2c25d4f5,2,2,5,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2
Rajasthan Royals,SV Samson,a4cc73aa,3,54,48,7,1,112.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,96,0,8,104
Rajasthan Royals,KK Nair,944533a5,4,13,13,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17
Rajasthan Royals,R Parag,04a418e8,5,19,12,1,2,158.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,39,0,0,39
Rajasthan Royals,SO Hetmyer,48a1d7b7,6,27,13,1,2,207.69,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,53,0,0,53
Rajasthan Royals,R Ashwin,495d42a5,7,6,4,0,0,150.0,"[7, 9, 11, 15]",4.0,24,5,0,33,3,1,0,0,0,0,0,8.25,1,0,0,0,0,6,5,8,19
Rajasthan Royals,TA Boult,a818c1be,8,0,0,0,0,0.0,"[1, 3, 5, 13]",4.0,24,9,0,25,2,0,1,0,0,0,2,6.25,0,0,0,0,0,0,36,0,36
Rajasthan Royals,M Prasidh Krishna,85e0cf10,9,0,0,0,0,0.0,"[2, 6, 17, 19]",4.0,24,9,0,37,5,0,1,0,0,0,5,9.25,0,0,0,0,0,0,34,0,34
Rajasthan Royals,YS Chahal,57ee1fde,10,0,0,0,0,0.0,"[8, 12, 14, 18]",4.0,24,3,0,31,2,1,0,0,0,0,0,7.75,0,0,0,0,0,0,3,0,3
Rajasthan Royals,KR Sen,2e78f685,11,0,0,0,0,0.0,"[4, 10, 16, 20]",3.167,19,12,0,28,2,2,1,0,1,0,4,8.84,0,0,0,0,0,0,45,0,45
