Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Bahrain,Umer Imtiaz,7b729851,1,2,5,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10
Bahrain,Sarfaraz Ali,db95ddeb,2,32,30,2,2,106.67,"[6, 8]",2.0,12,4,0,11,1,0,0,0,0,0,0,5.5,0,0,0,0,0,56,8,0,64
Bahrain,Sohail Ahmed,4db71b2e,3,35,33,4,0,106.06,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,55,0,0,55
Bahrain,Haider Butt,14fd10b5,4,10,8,0,1,125.0,"[14, 16]",2.0,12,5,0,12,0,1,0,0,0,0,0,6.0,0,0,1,0,0,16,7,12,35
Bahrain,Ahmer Bin Nisar,afbc53ba,5,12,13,0,0,92.31,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,0,0,12
Bahrain,Junaid Aziz,c39ee9e0,6,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Bahrain,Imran Anwar,a9a18e3e,7,5,5,0,0,100.0,"[10, 12]",2.0,12,6,0,8,0,0,0,0,0,0,0,4.0,0,0,0,0,0,5,12,0,17
Bahrain,S Veerapathiran,1e569fb0,8,15,11,1,1,136.36,"[5, 7]",2.0,12,9,0,3,0,0,0,0,0,0,0,1.5,0,0,0,0,2,27,15,0,42
Bahrain,Rizwan Butt,e741ed8f,9,15,7,0,2,214.29,"[2, 4, 18, 20]",4.0,24,14,0,12,0,0,5,1,3,0,0,3.0,0,0,0,0,0,27,189,0,216
Bahrain,Ali Dawood,596982e6,10,4,5,0,0,80.0,"[1, 3, 17, 19]",4.0,24,10,0,15,0,0,1,0,1,0,0,3.75,3,0,0,0,0,4,49,28,81
Bahrain,Abdul Majid Abbasi,0cfb42b5,11,0,0,0,0,0.0,"[9, 11, 13, 15]",4.0,24,16,0,21,1,2,3,0,0,0,0,5.25,0,0,0,0,0,0,99,0,99
Tanzania,II Selemani,b2dadc51,1,9,12,0,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,9,0,0,9
Tanzania,J Masquater,f6d3cab2,2,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Tanzania,MO Kitunda,badef0dc,3,30,43,1,0,69.77,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,36,0,0,36
Tanzania,K Nassoro,29ee9bf9,4,12,19,1,0,63.16,"[12, 14, 16]",3.0,18,4,0,24,0,1,1,0,0,0,2,8.0,1,0,0,0,-2,14,29,8,51
Tanzania,SA Jumbe,91056862,5,2,8,0,0,25.0,"[2, 4, 18, 20]",4.0,24,8,0,39,4,2,1,0,1,0,0,9.75,1,0,0,0,0,2,41,8,51
Tanzania,M Yunusu Issa,bbab35a3,6,0,3,0,0,0.0,"[1, 3]",2.0,12,5,0,20,1,2,0,0,0,0,0,10.0,0,0,0,0,0,-2,3,0,1
Tanzania,S Thakor,0848ac5f,7,14,10,0,2,140.0,"[6, 8, 10, 15]",4.0,24,9,0,21,1,0,1,1,0,0,0,5.25,1,0,0,0,2,28,46,8,82
Tanzania,ZR Jaboneke,438aef39,8,12,12,0,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18
Tanzania,AM Kimote,34e36b65,9,1,5,0,0,20.0,"[5, 17, 19]",3.0,18,10,0,12,0,1,2,1,1,0,0,4.0,0,0,0,0,0,1,82,0,83
Tanzania,JJ Nyambo,ffb3b559,10,2,5,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2
Tanzania,YM Nkanya,9238dd92,11,0,1,0,0,0.0,"[7, 9, 11, 13]",4.0,24,10,0,17,1,0,3,0,1,0,0,4.25,0,0,0,0,0,-2,103,0,101
