Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Melbourne Renegades,J Fraser-McGurk,9b6e1b3f,1,21,12,2,1,175.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,41,0,0,41
Melbourne Renegades,J Brown,647e7d44,2,22,10,3,1,220.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,46,0,0,46
Melbourne Renegades,TL Seifert,4663bd23,3,55,42,6,1,130.95,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,95,0,8,103
Melbourne Renegades,MW Harvey,47dc9794,4,11,8,2,0,137.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,0,0,19
Melbourne Renegades,LJ Evans,1c513d54,5,1,8,0,0,12.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,8,9
Melbourne Renegades,Hassan Khan,486065b3,6,6,4,1,0,150.0,"[5, 9, 13]",3.0,18,5,0,27,4,0,1,0,0,0,1,9.0,0,0,0,0,0,10,30,0,40
Melbourne Renegades,W Sutherland,bc2d4f2e,7,36,27,3,0,133.33,"[12, 15, 19]",2.5,15,9,0,20,3,1,2,0,1,0,1,8.0,1,0,0,0,2,54,67,8,129
Melbourne Renegades,F O'Neill,39d608d4,8,9,6,1,0,150.0,"[1, 3, 11]",3.0,18,3,0,31,3,1,0,0,0,0,1,10.33,0,0,0,0,0,13,1,0,14
Melbourne Renegades,TS Rogers,1b04e02b,9,5,3,1,0,166.67,"[2, 4, 16]",3.0,18,5,0,35,6,0,1,0,0,0,1,11.67,1,0,0,0,0,9,26,8,43
Melbourne Renegades,A Zampa,14f96089,10,0,0,0,0,0.0,"[6, 8, 14, 18]",4.0,24,8,0,34,1,2,0,0,0,0,0,8.5,0,0,0,0,0,0,8,0,8
Melbourne Renegades,KW Richardson,dfc4d8b5,11,0,0,0,0,0.0,"[7, 10, 17]",3.0,18,7,0,23,2,0,1,0,0,0,1,7.67,0,0,0,0,0,0,32,0,32
Sydney Sixers,JR Philippe,39086549,1,5,5,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,9,0,16,25
Sydney Sixers,JM Vince,a15618fe,2,40,29,5,0,137.93,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,66,0,0,66
Sydney Sixers,J Edwards,f787e0eb,3,37,28,6,0,132.14,"[2, 4, 11]",3.0,18,8,0,25,3,1,1,0,0,0,0,8.33,0,0,0,0,2,67,33,0,100
Sydney Sixers,MC Henriques,32198ae0,4,53,27,4,3,196.3,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,101,0,8,109
Sydney Sixers,JC Silk,7a6dc294,5,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10
Sydney Sixers,JA Davies,5cdf8304,6,10,5,2,0,200.0,"[6, 10, 14, 18]",4.0,24,4,0,24,1,0,1,0,0,0,0,6.0,0,0,0,0,0,18,31,0,49
Sydney Sixers,H Kerr,f422728b,7,4,7,0,0,57.14,"[5, 15, 20]",3.0,18,6,0,27,4,0,1,0,1,0,0,9.0,0,0,0,0,0,4,39,0,43
Sydney Sixers,BJ Dwarshuis,e1b9f3a9,8,14,6,1,1,233.33,"[1, 7, 12, 17]",4.0,24,7,0,42,7,0,2,0,0,0,0,10.5,1,0,0,0,0,24,55,8,87
Sydney Sixers,DP Hughes,f3982af9,9,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Sydney Sixers,SA Abbott,1a2676c5,10,0,0,0,0,0.0,"[3, 9, 13, 19]",4.0,24,12,0,34,2,2,2,0,0,1,0,8.5,1,0,0,0,0,0,62,8,70
Sydney Sixers,T Murphy,ac2e7ec0,11,0,0,0,0,0.0,"[8, 16]",2.0,12,4,0,15,2,0,0,0,0,0,0,7.5,0,0,0,0,0,0,4,0,4
