Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Derbyshire,AHT Donald,72918338,1,22,13,4,0,169.23,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,42,0,0,42,28,True,False,False,Right-arm offbreak,Right-hand bat
Derbyshire,LM Reece,9789e56e,2,23,10,2,2,230.0,"[12, 14]",2.0,12,5,0,11,1,0,1,0,0,0,0,5.5,3,0,0,0,6,49,34,28,111,34,True,False,True,Left-arm medium,Left-hand bat
Derbyshire,DL Lloyd,0c7f11be,3,50,32,6,2,156.25,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,98,0,0,98,32,True,False,True,Right-arm medium,Right-hand bat
Derbyshire,WL Madsen,86e0f3f0,4,30,33,2,0,90.91,[15],1.0,6,2,0,14,0,2,0,0,0,0,0,14.0,2,0,0,0,0,42,2,16,60,41,True,False,False,Right-arm offbreak,Right-hand bat
Derbyshire,BD Guest,8159d5fc,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,12,12,27,True,False,False,,Right-hand bat
Derbyshire,SR Patel,18fac429,5,1,2,0,0,50.0,"[4, 6, 8, 16]",4.0,24,12,0,15,1,0,1,0,0,0,0,3.75,1,0,0,0,0,1,43,8,52,40,True,False,True,Slow left-arm orthodox,Right-hand bat
Derbyshire,RA Whiteley,d346d939,6,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,36,True,False,False,Left-arm medium,Left-hand bat
Derbyshire,AT Thomson,ad286dcc,7,0,0,0,0,0.0,"[2, 7, 9, 11]",4.0,24,16,0,26,4,1,3,0,0,0,0,6.5,0,0,0,0,0,0,97,0,97,31,True,False,True,Right-arm offbreak,Right-hand bat
Derbyshire,ZJ Chappell,fe5b4367,8,0,0,0,0,0.0,"[5, 13, 18]",3.0,18,8,0,26,2,1,1,0,0,0,0,8.67,1,0,0,0,0,0,33,8,41,28,True,False,False,Right-arm fast-medium,Right-hand bat
Derbyshire,Mohammad Amir,e174dadd,9,0,0,0,0,0.0,"[1, 3, 17, 19]",4.0,24,14,0,23,2,1,2,1,0,0,2,5.75,0,0,0,0,0,0,76,0,76,32,True,False,False,Left-arm fast-medium,Left-hand bat
Derbyshire,PR Brown,1efd12d1,10,0,0,0,0,0.0,"[10, 20]",2.0,12,4,0,15,2,0,1,0,0,0,1,7.5,0,0,0,0,0,0,29,0,29,26,True,False,False,Right-arm fast-medium,Right-hand bat
Yorkshire,A Lyth,70b8fd28,1,4,7,1,0,57.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,0,8,37,True,False,False,Right-arm offbreak,Left-hand bat
Yorkshire,DJ Malan,ad9c32a2,2,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,37,True,False,False,Legbreak,Left-hand bat
Yorkshire,JH Wharton,42a5c1c7,3,5,5,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,9,0,0,9,24,True,False,False,Right-arm offbreak,Right-hand bat
Yorkshire,Shan Masood,6843a783,4,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6,35,True,False,False,Right-arm medium-fast,Left-hand bat
Yorkshire,GCH Hill,214f6461,5,4,9,0,0,44.44,[15],1.0,6,2,0,5,0,0,0,0,0,0,0,5.0,0,0,0,0,0,4,2,0,6,24,True,False,True,Right-arm medium,Right-hand bat
Yorkshire,D Ferreira,f0af99a7,6,44,32,6,1,137.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,80,0,0,80,26,True,False,True,Right-arm offbreak,Right-hand bat
Yorkshire,ML Revis,28217d89,7,30,33,3,1,90.91,[3],1.0,6,1,0,18,3,1,1,0,0,0,0,18.0,0,0,0,0,0,52,26,0,78,23,True,False,False,Right-arm medium-fast,Right-hand bat
Yorkshire,JA Thompson,1d2f290a,8,23,19,0,2,121.05,"[7, 14]",2.0,12,5,0,20,2,1,1,0,1,0,2,10.0,0,0,0,0,0,35,36,0,71,28,True,False,True,Right-arm medium-fast,Left-hand bat
Yorkshire,DM Bess,ad46c747,9,7,5,0,1,140.0,"[1, 9, 11, 13]",4.0,24,6,0,30,4,0,0,0,0,0,0,7.5,1,0,0,0,0,13,6,8,27,27,True,False,True,Right-arm offbreak,Right-hand bat
Yorkshire,D Moriarty,6ea2710f,10,8,6,1,0,133.33,"[5, 8, 10, 12]",4.0,24,8,0,28,2,1,0,0,0,0,0,7.0,0,0,0,0,0,12,10,0,22,26,True,False,False,Slow left-arm orthodox,Left-hand bat
Yorkshire,BM Cliff,3ebb940f,11,2,2,0,0,100.0,"[2, 4, 6]",3.0,18,8,0,27,3,1,1,0,0,0,0,9.0,0,0,0,0,0,2,33,0,35,22,True,True,False,Right-arm medium,Right-hand bat
