Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Guyana Amazon Warriors,LMP Simmons,89f64c19,1,42,50,2,1,84.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,60,0,0,60,40,True,False,False,Right-arm medium-fast,Right-hand bat
Guyana Amazon Warriors,MJ Guptill,2be41edb,2,32,21,3,1,152.38,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,58,0,0,58,38,True,False,False,Right-arm offbreak,Right-hand bat
Guyana Amazon Warriors,Mohammad Hafeez,9ab63e7b,3,14,14,0,1,100.0,"[2, 4, 6, 13]",4.0,24,11,0,26,1,2,1,0,1,0,0,6.5,1,0,0,0,0,20,46,8,74,44,True,False,True,Right-arm offbreak,Right-hand bat
Guyana Amazon Warriors,JEC Franklin,cf73ad76,4,26,20,0,3,130.0,"[5, 8, 10]",3.0,18,8,0,16,2,0,0,0,0,0,0,5.33,0,0,0,0,2,50,12,0,62,44,True,False,True,Left-arm medium,Left-hand bat
Guyana Amazon Warriors,CD Barnwell,0d51e658,5,0,2,0,0,0.0,[7],1.0,6,1,0,9,1,0,0,0,0,0,0,9.0,1,0,0,0,0,-2,1,8,7,38,True,False,True,Right-arm medium-fast,Right-hand bat
Guyana Amazon Warriors,N Deonarine,caf1b14c,6,1,1,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,41,True,False,False,Right-arm offbreak,Left-hand bat
Guyana Amazon Warriors,RR Sarwan,36d33dd0,7,21,12,2,1,175.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,41,0,0,41,44,True,False,False,Legbreak,Right-hand bat
Guyana Amazon Warriors,D Ramdin,d1523761,11,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8,40,True,False,False,,Right-hand bat
Guyana Amazon Warriors,SP Narine,9d430b40,12,0,0,0,0,0.0,"[12, 14, 17, 20]",4.0,24,11,1,29,1,2,2,0,1,0,1,7.25,0,0,0,0,0,0,81,0,81,36,True,False,True,Right-arm offbreak,Left-hand bat
Guyana Amazon Warriors,K Santokie,531f0278,13,0,0,0,0,0.0,"[1, 3, 15, 19]",4.0,24,11,0,20,1,0,2,0,1,0,1,5.0,0,0,0,0,0,0,73,0,73,40,True,False,False,Left-arm medium,Left-hand bat
Guyana Amazon Warriors,V Permaul,78dfe704,14,0,0,0,0,0.0,"[9, 11, 16, 18]",4.0,24,9,0,32,0,3,3,1,1,0,0,8.0,0,0,0,0,0,0,104,0,104,35,True,False,False,Slow left-arm orthodox,Right-hand bat
Trinidad & Tobago Red Steel,DJ Jacobs,a84468fe,1,10,21,0,0,47.62,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,-6,4,0,8,12,42,True,True,False,Right-arm medium,Right-hand bat
Trinidad & Tobago Red Steel,JC Guillen,dcac91d4,2,22,22,3,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,34,0,0,34,39,True,True,False,Right-arm offbreak,Left-hand bat
Trinidad & Tobago Red Steel,DM Bravo,14b14cd8,3,23,25,2,0,92.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,31,0,0,31,36,True,False,False,Right-arm medium,Left-hand bat
Trinidad & Tobago Red Steel,LRPL Taylor,b61a3e1a,4,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10,41,True,False,False,Right-arm offbreak,Right-hand bat
Trinidad & Tobago Red Steel,N Pooran,3241e3fd,5,54,24,1,6,225.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,108,0,0,108,29,True,True,False,Right-arm offbreak,Left-hand bat
Trinidad & Tobago Red Steel,DJ Bravo,87e562a9,6,8,9,0,0,88.89,"[11, 16, 18, 20]",4.0,24,5,0,41,2,3,2,0,0,0,1,10.25,0,0,0,0,0,8,53,0,61,41,True,False,True,Right-arm medium,Right-hand bat
Trinidad & Tobago Red Steel,KJ O'Brien,243431b5,7,8,5,0,1,160.0,"[8, 14]",2.0,12,6,0,14,2,0,1,0,0,0,1,7.0,0,0,0,0,0,14,33,0,47,41,True,False,True,Right-arm medium-fast,Right-hand bat
Trinidad & Tobago Red Steel,KK Cooper,557153ca,8,0,0,0,0,0.0,"[5, 7, 17, 19]",4.0,24,9,0,27,0,2,0,0,0,0,1,6.75,0,0,0,0,0,0,11,0,11,36,True,False,True,Right-arm medium,Right-hand bat
Trinidad & Tobago Red Steel,S Badree,76388dc8,9,3,2,0,0,150.0,"[2, 6, 10, 12]",4.0,24,9,0,30,0,2,1,1,0,0,0,7.5,0,0,0,0,0,3,42,0,45,44,True,False,False,Legbreak,Right-hand bat
Trinidad & Tobago Red Steel,SJ Benn,364ee2cf,10,0,4,0,0,0.0,"[4, 9, 13, 15]",4.0,24,10,0,18,1,0,0,0,0,0,0,4.5,1,0,0,0,0,-2,16,8,22,43,True,False,False,Slow left-arm orthodox,Left-hand bat
Trinidad & Tobago Red Steel,ML Cummins,92aa28fe,11,0,4,0,0,0.0,"[1, 3]",2.0,12,6,0,9,2,0,0,0,0,0,0,4.5,0,0,0,0,0,0,12,0,12,34,True,False,False,Right-arm fast-medium,Left-hand bat
