Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Andhra,Prashanth Kumar,1f0b8f44,1,12,16,1,0,75.0,"[12, 14]",2.0,12,4,0,12,1,0,1,0,0,0,1,6.0,0,0,0,0,0,16,31,0,47,33,True,False,False,Legbreak googly,Right-hand bat
Andhra,KS Bharat,44a89551,2,6,7,1,0,85.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,1,0,0,10,0,48,58,31,True,False,False,,Right-hand bat
Andhra,Koripalli Sreekanth,43b01577,3,12,20,1,0,60.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,14,0,0,14,32,True,True,False,Right-arm offbreak,Right-hand bat
Andhra,Karan Shinde,08a349ac,4,28,25,4,0,112.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,48,0,0,48,27,True,True,False,Legbreak googly,Left-hand bat
Andhra,Ashwin Hebbar,b11d8647,5,0,1,0,0,0.0,[10],1.0,6,2,0,11,2,0,0,0,0,0,0,11.0,0,0,0,0,0,-2,2,0,0,29,True,False,False,Right-arm slow-medium,Right-hand bat
Andhra,Jyothi Sai Krishna,eb87663e,6,7,11,1,0,63.64,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,-2,9,0,8,17,34,True,False,False,,Right-hand bat
Andhra,Girinath Reddy,5d3d423a,7,0,0,0,0,0.0,"[2, 7, 9, 11]",4.0,24,13,0,22,2,0,2,0,0,0,3,5.5,0,0,0,0,0,0,67,0,67,26,True,True,False,Right-arm medium,Right-hand bat
Andhra,Sirla Srinivas,2712898a,8,24,17,4,0,141.18,[16],1.0,6,0,0,6,0,0,0,0,0,0,0,6.0,0,0,0,0,2,42,0,0,42,32,True,True,False,Right-arm offbreak,Right-hand bat
Andhra,K V Sasikanth,bf6e03ea,9,5,10,0,0,50.0,"[5, 8, 13, 19]",4.0,24,11,0,22,2,0,1,0,1,0,3,5.5,0,0,0,0,-4,1,48,0,49,29,True,False,False,Right-arm medium,Right-hand bat
Andhra,Bandaru Ayyappa,cb4f31e2,10,14,9,2,0,155.56,"[1, 3, 15, 18]",4.0,24,10,0,28,4,0,0,0,0,0,0,7.0,0,0,0,0,0,22,12,0,34,32,True,False,False,Right-arm medium,Right-hand bat
Andhra,Cheepurapalli Stephen,48bf9d5c,11,0,2,0,0,0.0,"[4, 6, 17, 20]",4.0,24,16,0,15,1,0,4,0,2,0,2,3.75,0,0,0,0,0,0,146,0,146,31,True,True,False,Left-arm medium,Left-hand bat
Railways,AUK Pathan,3ae3f034,1,23,25,2,0,92.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,31,0,0,31,40,True,False,False,Right-arm medium,Right-hand bat
Railways,Vivek Singh,a446c7be,2,13,14,3,0,92.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,25,0,8,33,31,True,False,False,Right-arm medium,Left-hand bat
Railways,Saurabh Wakaskar,dd8439ed,3,2,3,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2,33,True,True,False,Legbreak googly,Left-hand bat
Railways,V Cheluvaraj,ce1926ef,4,10,21,0,0,47.62,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,-6,4,0,16,20,38,True,False,False,,Right-hand bat
Railways,Faiz Ahmed,223104d2,5,26,26,3,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,42,0,0,42,30,True,True,False,Right-arm offbreak,Left-hand bat
Railways,KV Sharma,119678fd,6,1,3,0,0,33.33,"[9, 11, 14, 16]",4.0,24,12,0,19,2,0,1,0,1,0,0,4.75,0,0,0,0,0,1,51,0,52,37,True,False,False,Legbreak googly,Left-hand bat
Railways,AR Pandey,dd73b2ff,7,28,19,4,0,147.37,"[7, 17]",2.0,12,3,0,18,3,0,0,0,0,0,0,9.0,1,0,0,0,2,50,3,8,61,32,True,True,False,Right-arm medium,Left-hand bat
Railways,Anureet Singh,69be866a,8,4,7,0,0,57.14,"[1, 4, 18, 20]",3.667,22,14,1,16,2,0,2,0,0,0,0,4.36,1,0,0,0,0,4,82,8,94,37,True,False,False,Right-arm medium,Right-hand bat
Railways,K Upadhyay,27e71d47,9,0,1,0,0,0.0,"[2, 5, 13, 15]",4.0,24,13,0,22,2,0,1,0,1,0,0,5.5,1,0,1,0,0,0,50,20,70,38,True,True,False,Right-arm medium,Right-hand bat
Railways,Ranjeet Mali,7d4a4371,10,0,1,0,0,0.0,"[3, 6, 8, 19]",4.0,24,12,0,26,4,0,4,0,0,0,1,6.5,0,0,0,0,0,0,122,0,122,36,True,True,False,Right-arm medium,Right-hand bat
Railways,KR Mahajan,6ee6b491,11,0,0,0,0,0.0,"[10, 12]",2.0,12,6,0,13,1,0,1,0,1,0,5,6.5,0,0,0,0,0,0,41,0,41,28,True,True,False,Right-arm offbreak,Right-hand bat
