Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Tanzania,Jitin Singh,b7db83eb,1,14,14,3,0,100.0,"[13, 15]",2.0,12,4,0,28,3,2,1,0,1,0,0,14.0,0,0,0,0,0,26,31,0,57,41,True,True,False,Right-arm medium,Right-hand bat
Tanzania,AR Patwa,b43f7a6a,2,47,36,4,3,130.56,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,87,0,8,95,38,True,False,False,Right-arm offbreak,Right-hand bat
Tanzania,R Amarshi,4a441764,3,10,9,2,0,111.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18,0,True,False,False,,
Tanzania,Muhammad Zafar Khan,6d5e66b1,4,40,36,1,3,111.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,66,0,0,66,38,True,False,False,,
Tanzania,JC Darji,6d5983d4,5,10,8,0,1,125.0,"[5, 7, 9, 11]",4.0,24,13,0,30,3,1,0,0,0,0,4,7.5,1,0,0,0,0,16,13,8,37,37,True,True,False,Right-arm medium,Right-hand bat
Tanzania,ZR Jaboneke,438aef39,6,32,12,2,3,266.67,"[16, 18, 20]",3.0,18,5,0,28,4,0,3,0,0,0,0,9.33,0,0,0,0,6,68,84,0,152,31,True,True,False,Right-arm medium,Left-hand bat
Tanzania,KN Mussa,49be2f58,6,0,0,0,0,0.0,[19],2.0,12,5,0,15,0,1,3,0,0,0,2,7.5,0,0,0,0,0,0,84,0,84,0,True,False,False,,
Tanzania,KZ Rehmtullah,995aedfe,7,0,0,0,0,0.0,"[1, 3, 17]",2.0,12,10,0,9,1,0,1,0,1,0,4,4.5,0,0,0,0,0,0,49,0,49,39,True,True,False,Right-arm medium-fast,Right-hand bat
Tanzania,N Mapunda,a94c2947,8,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16,33,True,False,False,,Right-hand bat
Tanzania,RK Kiseto,780d1997,9,0,0,0,0,0.0,"[2, 4, 6, 8]",4.0,24,11,0,20,2,0,0,0,0,0,0,5.0,1,0,0,0,0,0,15,8,23,35,True,False,False,Right-arm offbreak,Right-hand bat
Tanzania,H Ramaiya,895faea3,10,0,0,0,0,0.0,"[10, 12, 14]",3.0,18,7,0,24,2,1,0,0,0,0,1,8.0,1,0,0,0,0,0,7,8,15,34,True,True,False,Left-arm medium,Right-hand bat
Uganda,RG Mukasa,011f6b42,1,38,39,4,1,97.44,"[13, 15, 20]",2.167,13,4,0,25,2,2,0,0,0,0,0,11.54,0,0,0,0,0,64,0,0,64,35,True,False,False,Right-arm offbreak,Right-hand bat
Uganda,HB Kayondo,d26858c0,2,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,35,True,False,False,Right-arm offbreak,Right-hand bat
Uganda,RB Patel,f88dc8de,3,33,41,4,0,80.49,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,53,0,0,53,36,True,False,False,Slow left-arm orthodox,Right-hand bat
Uganda,DM Nakrani,46a7ac78,4,32,11,3,3,290.91,"[11, 19]",2.0,12,1,0,16,2,0,0,0,0,0,0,8.0,0,0,0,0,6,72,1,0,73,33,True,False,True,Left-arm medium,Left-hand bat
Uganda,Riazat Ali Shah,269cc4ff,5,13,6,1,1,216.67,"[2, 4, 16, 18]",4.0,24,12,0,20,2,0,2,1,1,0,2,5.0,1,0,0,0,0,23,82,8,113,27,True,False,True,Right-arm medium,Right-hand bat
Uganda,D Muhumuza,7636b587,6,12,8,1,0,150.0,"[7, 9]",2.0,12,4,0,18,0,2,1,0,0,0,1,9.0,0,0,0,0,0,16,29,0,45,35,True,True,False,Right-arm medium,Right-hand bat
Uganda,H Ssenyondo,2b7609f1,6,0,0,0,0,0.0,"[6, 8, 10, 12]",4.0,24,11,0,32,1,3,0,0,0,0,0,8.0,0,0,0,0,0,0,11,0,11,31,True,False,False,Slow left-arm orthodox,Right-hand bat
Uganda,K Waiswa,a3a275ec,7,0,1,0,0,0.0,[17],1.0,6,1,0,23,1,3,0,0,0,0,0,23.0,0,0,0,0,0,-2,1,0,-1,26,True,False,True,Right-arm medium,Right-hand bat
Uganda,F Achelam,b6b3ee6e,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24,True,False,False,,Right-hand bat
Uganda,Mohammed Irfan,dc67d315,8,0,1,0,0,0.0,"[1, 3, 5, 14]",4.0,24,15,0,22,4,0,1,0,0,0,0,5.5,0,0,0,0,0,-2,44,0,42,40,True,True,False,Legbreak googly,Right-hand bat
Uganda,B Masaba,f33cfd25,9,15,11,2,0,136.36,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,25,0,8,33,33,True,False,False,Legbreak googly,Right-hand bat
