Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Kent,DJ Bell-Drummond,8f938a32,1,34,33,3,1,103.03,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,56,0,0,56,31,True,False,False,Right-arm medium-fast,Right-hand bat
Kent,RWT Key,bcb01d8c,2,11,7,2,0,157.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,0,0,19,45,True,False,False,Right-arm offbreak,Right-hand bat
Kent,SA Northeast,7e4c8ba3,3,5,11,0,0,45.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-1,0,0,-1,35,True,False,False,Right-arm offbreak,Right-hand bat
Kent,FK Cowdrey,1179469b,4,3,4,0,0,75.0,"[8, 10, 12, 14]",4.0,24,8,0,28,0,2,2,0,1,0,0,7.0,2,0,0,0,0,3,68,16,87,32,True,True,False,Slow left-arm orthodox,Right-hand bat
Kent,DI Stevens,bca21d18,5,1,2,0,0,50.0,"[1, 6, 11]",3.0,18,6,0,22,2,0,0,0,0,0,0,7.33,0,0,0,0,0,1,6,0,7,48,True,False,True,Right-arm medium,Right-hand bat
Kent,AJ Blake,ea27a674,6,53,31,1,5,170.97,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,101,0,8,109,36,True,False,False,Right-arm medium-fast,Left-hand bat
Kent,SW Billings,c16d4035,7,3,9,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,3,33,True,False,False,,Right-hand bat
Kent,AJ Ball,49299473,8,13,13,1,0,100.0,[16],1.0,6,3,0,7,1,0,1,0,0,0,0,7.0,1,0,0,0,0,17,28,8,53,32,True,True,False,Left-arm fast-medium,Right-hand bat
Kent,BW Harmison,7795ab76,9,1,2,0,0,50.0,"[3, 5, 15, 19]",4.0,24,10,1,35,3,2,3,0,1,0,0,8.75,1,0,0,0,0,1,109,8,118,39,True,False,True,Right-arm medium-fast,Left-hand bat
Kent,JC Tredwell,49b6c09f,10,9,7,1,0,128.57,"[7, 9, 13, 17]",4.0,24,12,0,12,0,0,2,0,1,0,0,3.0,1,0,0,0,0,13,76,8,97,43,True,False,True,Right-arm offbreak,Left-hand bat
Kent,ME Claydon,15101f12,11,1,1,0,0,100.0,"[2, 4, 18, 20]",4.0,24,11,0,41,1,4,1,0,0,0,1,10.25,0,0,0,0,0,1,34,0,35,42,True,False,False,Right-arm medium-fast,Left-hand bat
Sussex,CD Nash,6f049d41,1,6,8,1,0,75.0,[15],1.0,6,0,0,10,1,0,0,0,0,0,0,10.0,1,0,0,0,0,10,0,8,18,41,True,False,False,Right-arm offbreak,Right-hand bat
Sussex,LJ Wright,cca50cd6,2,17,19,1,1,89.47,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,27,0,16,43,40,True,False,False,Right-arm medium,Right-hand bat
Sussex,LWP Wells,1957c6b7,3,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,34,True,False,False,Legbreak,Left-hand bat
Sussex,Craig Cachopa,af294a6c,4,11,14,0,0,78.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0,11,33,True,False,False,,Right-hand bat
Sussex,MW Machan,8c7d6cbe,5,4,11,0,0,36.36,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-2,0,0,-2,34,True,False,False,Right-arm offbreak,Left-hand bat
Sussex,BC Brown,8af86756,6,33,22,1,2,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,53,0,16,69,36,True,True,False,Slow left-arm orthodox,Right-hand bat
Sussex,CJ Jordan,ffe699c0,7,37,26,2,2,142.31,"[2, 4, 17]",3.0,18,5,0,38,2,2,1,0,0,2,6,12.67,1,0,0,0,2,63,24,8,95,36,True,False,False,Right-arm fast-medium,Right-hand bat
Sussex,Yasir Arafat,3cf5ae43,8,3,4,0,0,75.0,"[6, 16, 18, 20]",4.0,24,9,0,32,2,2,3,0,1,0,0,8.0,0,0,0,0,0,3,96,0,99,43,True,False,True,Right-arm fast-medium,Right-hand bat
Sussex,WAT Beer,98eacfe5,9,25,12,0,3,208.33,"[7, 9, 11, 13]",4.0,24,13,0,18,0,1,3,1,0,0,0,4.5,0,0,0,0,6,53,106,0,159,36,True,False,False,Legbreak,Right-hand bat
Sussex,SA Piolet,c6a9148d,10,8,2,2,0,400.0,"[8, 10, 12, 14]",4.0,24,10,0,17,0,0,1,1,0,0,1,4.25,0,0,0,0,0,16,49,0,65,36,True,False,False,Right-arm medium,Right-hand bat
Sussex,LJ Hatchett,fea7a34c,11,0,0,0,0,0.0,"[1, 3, 5, 19]",4.0,24,12,0,28,3,1,1,0,0,0,0,7.0,0,0,0,0,0,0,39,0,39,35,True,True,False,Left-arm medium-fast,Left-hand bat
