Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Gujarat,Urvil Patel,cf59b3f0,1,40,32,6,0,125.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,68,0,0,68,26,True,False,False,,Right-hand bat
Gujarat,Priyank Panchal,ebf25cf2,2,16,9,3,0,177.78,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,28,0,0,28,34,True,False,False,Right-arm medium,Right-hand bat
Gujarat,Saurav Chauhan,9e7225b0,3,10,13,1,0,76.92,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,14,0,8,22,24,True,False,False,Right-arm offbreak,Left-hand bat
Gujarat,Het Patel,f543b251,4,2,5,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,2,0,24,26,26,True,False,False,,Right-hand bat
Gujarat,Chirag Gandhi,35eb75af,5,63,29,6,4,217.24,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,125,0,8,133,34,True,False,False,Right-arm offbreak,Right-hand bat
Gujarat,RV Patel,60500956,6,17,21,2,0,80.95,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,0,0,25,29,True,False,False,Right-arm medium-fast,Right-hand bat
Gujarat,PP Chawla,98ae73b1,7,5,7,0,0,71.43,"[9, 11, 14, 16]",4.0,24,7,0,26,1,1,2,0,0,0,0,6.5,0,0,0,0,0,5,59,0,64,36,True,False,True,Legbreak,Left-hand bat
Gujarat,Vishal Jayswal,4765ad1e,8,0,1,0,0,0.0,"[3, 5, 17]",3.0,18,3,0,41,7,1,2,0,0,0,0,13.67,0,0,0,0,0,0,47,0,47,26,True,True,False,Slow left-arm orthodox,Left-hand bat
Gujarat,Roosh Kalaria,779b7f4d,9,3,3,0,0,100.0,"[1, 6, 18]",3.0,18,8,0,30,5,1,1,0,0,0,0,10.0,1,0,0,0,0,3,31,8,42,32,True,False,False,Left-arm medium,Right-hand bat
Gujarat,HP Patel,8254ea06,9,0,0,0,0,0.0,"[4, 10, 12, 15]",4.0,24,8,0,27,2,1,1,0,0,0,1,6.75,1,0,0,0,0,0,35,8,43,29,True,True,False,Slow left-arm orthodox,Left-hand bat
Gujarat,Chintan Gaja,63bfb5fc,10,0,0,0,0,0.0,[8],1.0,6,3,0,11,1,1,0,0,0,0,0,11.0,0,0,0,0,0,0,3,0,3,30,True,False,False,Right-arm medium,Right-hand bat
Gujarat,A Nagwaswalla,01ada0ed,11,0,0,0,0,0.0,"[2, 7, 13, 19]",4.0,24,9,0,28,2,1,1,0,0,0,2,7.0,1,0,0,0,0,0,36,8,44,27,True,False,False,Left-arm medium,Right-hand bat
Saurashtra,Tarang Gohel,3b16788a,1,19,11,1,2,172.73,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,41,0,0,41,25,True,True,False,Right-arm medium,Right-hand bat
Saurashtra,CA Pujara,d4f9dbd4,2,38,27,4,1,140.74,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,2,66,0,14,80,37,True,False,False,Legbreak,Right-hand bat
Saurashtra,Samarth Vyas,34819e70,3,33,15,6,1,220.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,73,0,0,73,29,True,False,True,Legbreak googly,Right-hand bat
Saurashtra,SP Jackson,acc1aeda,4,15,16,2,0,93.75,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,23,0,16,39,38,True,True,False,Right-arm offbreak,Right-hand bat
Saurashtra,Parth Chauhan,c7375760,5,25,16,1,2,156.25,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,49,0,0,49,29,True,True,False,Right-arm medium-fast,Right-hand bat
Saurashtra,PN Mankad,663b5e34,6,4,8,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,8,12,30,True,False,True,Right-arm medium,Right-hand bat
Saurashtra,Jay Gohil,efd1a0ef,7,19,14,3,0,135.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,33,0,0,33,24,True,True,False,Right-arm offbreak,Right-hand bat
Saurashtra,Dharmendrasinh Jadeja,d330f9b9,8,0,2,0,0,0.0,"[4, 8, 10, 12]",4.0,24,9,0,30,3,1,1,0,0,0,0,7.5,1,0,0,0,0,-2,34,8,40,34,True,False,False,Slow left-arm orthodox,Left-hand bat
Saurashtra,JD Unadkat,1e66c162,9,7,5,1,0,140.0,"[1, 5, 16, 19]",4.0,24,9,0,37,2,3,2,0,1,0,0,9.25,0,0,0,1,0,11,67,6,84,33,True,False,False,Left-arm medium,Right-hand bat
Saurashtra,Chirag Jani,783e6111,9,0,0,0,0,0.0,"[3, 13, 15, 17]",4.0,24,6,0,39,7,0,1,0,0,0,0,9.75,0,0,0,0,0,0,31,0,31,35,True,False,True,Right-arm medium,Right-hand bat
Saurashtra,Yuvraj Chudasama,20666746,10,0,0,0,0,0.0,"[7, 9, 11, 14]",4.0,24,10,0,22,3,0,2,0,0,0,0,5.5,0,0,0,0,0,0,64,0,64,29,True,False,False,Legbreak,Left-hand bat
Saurashtra,K D Patel,76cc7070,11,0,0,0,0,0.0,"[2, 6, 18, 20]",4.0,24,3,0,29,3,0,0,0,0,0,1,7.25,0,0,0,0,0,0,3,0,3,33,True,True,False,Right-arm medium,Right-hand bat
