Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Hyderabad (India),Tanmay Agarwal,e6e9b619,1,1,4,0,0,25.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Hyderabad (India),Pragnay Reddy,9e29431f,2,8,16,1,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-4,8,0,0,8
Hyderabad (India),Tilak Varma,b0482a1d,3,8,8,0,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,14,0,0,14
Hyderabad (India),Himalay Agarwal,8e48d9a3,4,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Hyderabad (India),Bavanaka Sandeep,bc67cc22,5,8,6,0,1,133.33,[14],1.0,6,1,0,6,0,0,0,0,0,0,0,6.0,1,0,0,0,0,14,1,8,23
Hyderabad (India),Ravi Teja,5f39537c,6,9,12,1,0,75.0,"[6, 8]",2.0,12,7,0,9,1,0,0,0,0,0,0,4.5,0,0,0,0,0,13,13,0,26
Hyderabad (India),Rahul Buddhi,70a9b353,7,9,13,1,0,69.23,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,11,0,0,11
Hyderabad (India),Tanay Thyagarajan,f1809c03,8,25,24,1,1,104.17,"[7, 9, 11, 13]",4.0,24,9,0,23,2,0,0,0,0,0,0,5.75,1,0,0,0,0,39,13,8,60
Hyderabad (India),CV Milind,7b5b6311,9,8,17,0,0,47.06,"[2, 4]",2.0,12,6,0,11,1,0,0,0,0,0,0,5.5,0,0,0,0,-6,2,10,0,12
Hyderabad (India),Mehdi Hassan,5876c626,10,3,8,0,0,37.5,"[10, 12]",2.0,12,2,0,20,3,0,0,0,0,0,0,10.0,0,0,0,0,0,3,0,0,3
Hyderabad (India),Rakshan Readdi,adee5bbd,11,0,1,0,0,0.0,"[1, 3, 5, 15]",3.333,20,13,0,23,2,2,2,0,0,0,0,6.9,0,0,0,0,0,0,65,0,65
Tamil Nadu,Hari Nishaanth,c3f37533,1,14,12,1,1,116.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,24,0,8,32
Tamil Nadu,N Jagadeesan,bd54eef5,2,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Tamil Nadu,B Sai Sudharsan,d5130a30,3,34,31,4,0,109.68,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,54,0,0,54
Tamil Nadu,V Shankar,0994d0ae,4,43,40,4,1,107.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,69,0,16,85
Tamil Nadu,S Sandeep Warrier,cdc6bdba,5,0,0,0,0,0.0,"[1, 3, 5, 14]",4.0,24,11,0,23,1,1,0,0,0,0,2,5.75,1,0,0,0,0,0,15,8,23
Tamil Nadu,P Saravana Kumar,c23938fd,6,0,0,0,0,0.0,"[2, 4, 6, 19]",3.5,21,16,2,21,2,2,5,0,0,0,0,6.0,0,0,0,0,0,0,179,0,179
Tamil Nadu,M Ashwin,e2db2409,7,0,0,0,0,0.0,"[7, 9, 12, 16]",4.0,24,12,0,13,0,0,2,0,0,0,0,3.25,1,0,0,0,0,0,68,8,76
Tamil Nadu,M Mohammed,1b7c4d69,8,0,0,0,0,0.0,"[8, 10, 18]",3.0,18,10,0,12,1,0,2,0,0,0,1,4.0,1,0,0,0,0,0,66,8,74
Tamil Nadu,R Sai Kishore,c7a995d3,9,0,0,0,0,0.0,"[11, 13, 15, 17]",4.0,24,11,0,19,0,0,1,0,0,0,6,4.75,1,0,0,0,0,0,42,8,50
Tamil Nadu,M Shahrukh Khan,7dcb9bc9,10,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Tamil Nadu,R Sanjay Yadav,33ffc3dd,11,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16
