Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
India,RG Sharma,740742ef,1,50,29,3,4,172.41,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,100,0,16,116
India,S Dhawan,0a476045,2,30,31,2,0,96.77,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,42,0,0,42
India,RR Pant,919a3be2,3,40,28,4,1,142.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,68,0,0,68
India,V Shankar,0994d0ae,4,14,8,1,1,175.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,24,0,0,24
India,KD Karthik,c03f1114,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
India,MS Dhoni,4a8a2e3b,5,20,17,1,0,117.65,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,24,0,8,32
India,HH Pandya,dbe50b21,6,0,0,0,0,0.0,"[5, 14, 16, 18]",4.0,24,4,0,36,3,0,1,0,0,0,4,9.0,0,0,0,0,0,0,29,0,29
India,KH Pandya,5b8c830e,7,0,0,0,0,0.0,"[6, 8, 10, 12]",4.0,24,8,0,28,0,2,3,2,0,0,0,7.0,0,0,0,0,0,0,105,0,105
India,B Kumar,2e81a32d,8,0,0,0,0,0.0,"[1, 3, 17, 19]",4.0,24,7,0,29,1,1,1,0,0,0,3,7.25,0,0,0,0,0,0,32,0,32
India,YS Chahal,57ee1fde,9,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,5,0,37,2,2,0,0,0,0,1,9.25,0,0,0,0,0,0,5,0,5
India,KK Ahmed,a2f46292,10,0,0,0,0,0.0,"[2, 4, 15, 20]",4.0,24,10,0,27,2,1,2,0,2,0,0,6.75,0,0,0,0,0,0,78,0,78
New Zealand,TL Seifert,4663bd23,1,12,12,1,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,22,0,0,22
New Zealand,C Munro,af2c687b,2,12,12,0,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18
New Zealand,KS Williamson,d027ba9f,3,20,17,3,0,117.65,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,32,0,0,32
New Zealand,DJ Mitchell,eade4650,4,1,2,0,0,50.0,[14],1.0,6,2,0,15,2,1,1,0,0,0,0,15.0,0,0,0,0,0,1,27,0,28
New Zealand,IS Sodhi,641ac5ff,5,0,0,0,0,0.0,"[8, 10, 12, 16]",4.0,24,5,0,31,1,1,1,0,0,0,2,7.75,0,0,0,0,0,0,30,0,30
New Zealand,LRPL Taylor,b61a3e1a,5,42,36,3,0,116.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,58,0,0,58
New Zealand,LH Ferguson,2f9d0389,6,0,0,0,0,0.0,"[3, 6, 11, 18]",4.0,24,7,0,31,1,1,1,0,0,0,1,7.75,0,0,0,0,0,0,32,0,32
New Zealand,C de Grandhomme,94d7f855,6,50,28,1,4,178.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,92,0,8,100
New Zealand,MJ Santner,e4a0deae,7,7,8,0,0,87.5,"[7, 9]",2.0,12,1,0,16,0,1,0,0,0,0,0,8.0,0,0,0,0,0,7,1,0,8
New Zealand,SC Kuggeleijn,fef92afc,8,2,2,0,0,100.0,"[2, 4, 13, 19]",3.833,23,8,0,32,3,1,0,0,0,0,1,8.35,0,0,0,0,0,2,8,0,10
New Zealand,TG Southee,13c35c9e,9,3,3,0,0,100.0,"[1, 5, 15, 17]",4.0,24,8,0,34,4,1,0,0,0,0,1,8.5,2,0,0,0,0,3,8,16,27
