Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Fortune Barishal,PC de Silva,b40ee8a8,1,1,3,0,0,33.33,"[5, 7, 9, 11]",4.0,24,11,0,30,4,1,2,0,2,0,0,7.5,2,0,0,0,0,1,77,16,94
Fortune Barishal,Anamul Haque,72b245dd,2,15,11,1,1,136.36,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,27,0,8,35
Fortune Barishal,Ibrahim Zadran,d4550956,3,52,41,5,2,126.83,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,92,0,0,92
Fortune Barishal,Mehedi Hasan Miraz,c58b0108,4,43,29,5,0,148.28,"[10, 12, 14, 16]",4.0,24,10,0,21,0,1,2,0,0,0,0,5.25,0,0,0,0,2,69,64,0,133
Fortune Barishal,Iftikhar Ahmed,29e253dd,5,25,18,0,1,138.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,37,0,8,45
Fortune Barishal,Shakib Al Hasan,7dc35884,6,0,0,0,0,0.0,"[1, 4, 6, 13]",4.0,24,15,0,19,2,0,1,0,0,0,0,4.75,0,0,0,0,0,0,46,0,46
Fortune Barishal,Karim Janat,62175638,6,21,14,2,1,150.0,"[15, 17, 19]",3.0,18,1,0,24,3,0,1,0,0,0,0,8.0,0,0,0,0,0,35,26,0,61
Fortune Barishal,Mahmudullah,bf1d7d3e,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Fortune Barishal,Ebadat Hossain,cb5100f1,8,0,0,0,0,0.0,"[3, 8]",2.0,12,3,0,22,2,0,1,0,1,1,6,11.0,0,0,0,0,0,0,34,0,34
Fortune Barishal,Khaled Ahmed,5dbdecf1,9,0,0,0,0,0.0,[2],1.0,6,2,0,9,2,0,0,0,0,0,0,9.0,0,0,0,0,0,0,2,0,2
Fortune Barishal,Kamrul Islam Rabbi,f7e9a562,10,0,0,0,0,0.0,"[18, 20]",2.0,12,3,0,21,0,2,0,0,0,0,1,10.5,0,0,0,0,0,0,1,0,1
Rangpur Riders,Mohammad Naim,7923a51d,1,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Rangpur Riders,Rony Talukdar,8bd614b2,2,40,27,5,1,148.15,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,72,0,0,72
Rangpur Riders,Mahedi Hasan,9dad0f2e,3,6,7,1,0,85.71,"[2, 10, 12, 20]",3.333,20,10,0,23,2,1,0,0,0,0,1,6.9,0,0,0,0,0,10,12,0,22
Rangpur Riders,Sikandar Raza,26d041c4,4,2,7,0,0,28.57,"[4, 16]",2.0,12,4,0,14,2,0,2,1,0,0,0,7.0,0,0,0,0,0,2,64,0,66
Rangpur Riders,Shoaib Malik,64c34cd0,5,54,36,5,2,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,94,0,8,102
Rangpur Riders,Nurul Hasan,d365d463,6,12,12,2,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,20,0,0,20
Rangpur Riders,Hasan Mahmud,80ad39ac,6,0,0,0,0,0.0,"[5, 15, 18]",3.0,18,3,0,31,3,1,0,0,0,0,0,10.33,0,0,0,0,0,0,1,0,1
Rangpur Riders,Rakibul Hasan,77768f72,7,0,0,0,0,0.0,"[1, 3, 8, 14]",4.0,24,7,0,24,0,1,1,0,0,0,0,6.0,0,0,0,0,0,0,34,0,34
Rangpur Riders,BAC Howell,0bec3a6c,7,5,10,0,0,50.0,"[7, 9, 17]",3.0,18,4,0,31,3,1,0,0,0,0,2,10.33,1,0,0,0,-4,1,2,8,11
Rangpur Riders,Azmatullah Omarzai,8f6dd463,8,1,5,0,0,20.0,[6],1.0,6,1,0,13,2,0,0,0,0,0,1,13.0,1,0,0,0,0,1,1,8,10
Rangpur Riders,Robiul Haque,2353b224,9,18,15,0,1,120.0,"[11, 13, 19]",3.0,18,4,0,25,1,1,1,0,0,0,0,8.33,0,0,0,0,0,24,29,0,53
